screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
jairbolsonaro,2018-12-31T14:08:24Z,"Obrigado pela confiança, Gabriel Passos de MS. O agronegócio é um dos principais mantenedores da economia do Brasil! E vamos crescer mais ainda! Conto conosco! Vídeo via facebook de @BolsonaroSP https://t.co/iitMybmXR6",5058,36956,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079741062858579969
jairbolsonaro,2018-12-31T10:33:28Z,Uma das metas para tirarmos o Brasil das piores posições nos rankings de educação do mundo é combater o lixo marxista que se instalou nas instituições de ensino. Junto com o Ministro de Educação e outros envolvidos vamos evoluir em formar cidadãos e não mais militantes políticos.,14059,91286,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079686972673806336
jairbolsonaro,2018-12-30T22:05:41Z,@247Barril 👍🏻,27,285,247Barril,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1079498788438503425
jairbolsonaro,2018-12-30T15:06:50Z,"RT @odiodobem: 23h59
00h01 https://t.co/Ubs3jdPG6y",2266,0,,odiodobem,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1079393380910678016
jairbolsonaro,2018-12-30T12:08:42Z,"O trabalho de inteligência é dos mais importantes e sensíveis para a segurança da nação. No entanto, por sua natureza discreta, raramente é reconhecido. No que depender deste governo não faltará apoio e valorização para os profissionais da área!",6670,59135,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079348551908503552
jairbolsonaro,2018-12-29T19:09:27Z,"Obrigado pela receptividade de sempre, amigos de Brasília e de todo Brasil! 🇧🇷 https://t.co/OoJgMnWkEc",8386,60292,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079092047661940738
jairbolsonaro,2018-12-29T15:37:26Z,"A expansão temporal será de intermediação do executivo, entretanto outras formas de aperfeiçoamento dependem também do Congresso Nacional, cabendo o envolvimento de todos os interessados. 👍🏻",1990,20726,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079038691992104965
jairbolsonaro,2018-12-29T14:42:22Z,RT @BolsonaroSP: E muitas outras novidades estão por vir ainda. https://t.co/rN9X5PUFlO,2088,0,,BolsonaroSP,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079024834749829120
jairbolsonaro,2018-12-29T14:30:27Z,Soube que PT e PSOL não comparecerão à cerimônia de posse presidencial em repúdio a mim. Lamento! 👍🏻,8641,83290,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079021837508636678
jairbolsonaro,2018-12-29T13:28:56Z,"Por decreto pretendemos garantir a POSSE de arma de fogo para o cidadão sem antecedentes criminais, bem como tornar seu registo definitivo.",10527,68861,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079006352503201792
jairbolsonaro,2018-12-29T12:51:17Z,🇧🇷👉🏻👉🏻☝🏻 https://t.co/0GGojQHqzx,2225,25818,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1078996878073700353
jairbolsonaro,2018-12-29T12:09:03Z,O FUTURO GOVERNO BOLSONARO: entrevista cedida a Silas Daniel na RedeTV. https://t.co/O4TGU4arLl,1512,10512,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078986250797924352
jairbolsonaro,2018-12-28T23:32:09Z,Presidente eleito no Brasil e Primeiro Ministro de Israel falam sobre nova relação entre os países. https://t.co/2HDPK9HgEh,2983,22149,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078795771410087937
jairbolsonaro,2018-12-28T21:36:58Z,"A convite do primeiro ministro de Israel, @netanyahu , fomos à Sinagoga de Copacabana prestigiar sua presença e de antemão agradeço a todos mais uma vez o carinho e consideração! https://t.co/L6YR66zOvz",5314,38420,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078766784386420742
jairbolsonaro,2018-12-28T18:46:41Z,Uma possibilidade de novos tempos de negócios e bem estar na relação entre os governos de Brasil e Israel. Com @netanyahu @BolsonaroSP e @CarlosBolsonaro https://t.co/dSwHc7ixKN,4814,33388,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078723930821746689
jairbolsonaro,2018-12-28T12:16:40Z,RT @CarlosBolsonaro: É uma fakenews atrás da outra e quando não é tenha certeza que tem gente articulando outras coisas por trás dos panos: https://t.co/GzzKiBmg7z,2256,0,,CarlosBolsonaro,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078625781868388353
jairbolsonaro,2018-12-28T11:25:02Z,"Parabenizo o governo do RJ por extinguir a vistoria anual de veículos. Outrossim, informo que faremos gestões no sentido de passar para 10 anos a validade da carteira nacional de habilitação (hoje, seu prazo é de 5 anos).",10506,73614,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078612784097738753
jairbolsonaro,2018-12-27T23:22:56Z,"Israel é referência mundial em tecnologia para diversos serviços e isso nos interessa. Não há razão para criticar o diálogo, muito menos quando a crítica vem de quem nada fez, só destruiu e roubou o país. Queremos o melhor para o Brasil e para a população brasileira!",5082,35147,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for Android,pt,1078431065373659136
jairbolsonaro,2018-12-27T23:08:00Z,Espero a chegada e visita do Primeiro-Ministro @netanyahu . Nos reuniremos e discutiremos novos rumos para nossas nações. As expectativas são as melhores para este momento inédito de nossa história. 🇧🇷🇮🇱,5632,44079,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078427307050786817
jairbolsonaro,2018-12-27T20:30:57Z,RT @republica_ctba: Embaixador israelense desmente mídia e confirma Netanyahu em posse de Bolsonaro https://t.co/mm3vPRXdIO,1532,0,,republica_ctba,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078387783146835968
jairbolsonaro,2018-12-27T19:25:56Z,"Um desafio para o futuro Secretário da Pesca: reconhecer quem de fato faz jus ao SEGURO DEFESO. No Brasil são em torno de 900.000 pescadores. E no DF, quantos seriam?",3772,30324,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078371418591674371
jairbolsonaro,2018-12-27T17:12:49Z,RT @CarlosBolsonaro: A que ponto chegará o “jornalismo” brasileiro? https://t.co/kYwZaRR4nJ,1655,0,,CarlosBolsonaro,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078337919155351552
jairbolsonaro,2018-12-27T12:45:29Z,"RT @Clauwild1: “Para enviar homens ao pelotão de fuzilamento, a prova judicial é desnecessária. Esses procedimentos são um detalhe burguês arcaico. Isso é uma revolução! ""- Che Guevara. Nunca duvidamos dessas palavras, elas são muito atuais. Se pudessem fariam o mesmo conosco. Nada mudou. https://t.co/ukjik3lucs",1608,0,,Clauwild1,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078270644448649218
jairbolsonaro,2018-12-27T11:28:17Z,*avancemos,961,10042,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,es,1078251213991411712
jairbolsonaro,2018-12-27T09:30:27Z,"Economia, turismo, segurança e muitos outros temas estão diretamente ligados: https://t.co/HW45v4G8Ml",2745,20947,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078221562568998912
jairbolsonaro,2018-12-27T00:33:04Z,"RT @CarlosBolsonaro: Percebam que uma série de acordos e inovações podem surgir diante da aproximação comercial entre Brasil e Israel, mas a parte da imprensa podre se apega somente a dessalinização da água, para desmerecer propositalmente os demais assuntos e proveitosos para ambos países.",4013,0,,CarlosBolsonaro,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1078086323733442560
jairbolsonaro,2018-12-26T14:58:45Z,"O jornal estatal Granma, o único de Cuba, publicou matéria com críticas ao futuro governo. Cuba se alimentou de bilhões de R$ de impostos dos brasileiros em nome do Foro de SP e em detrimento de seus cidadãos. Não convidar seu ditador para minha posse foi mais um de meus acertos.",8131,56387,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077941792434253824
jairbolsonaro,2018-12-26T13:48:17Z,"Infelizmente, o objetivo de alguns é desinformar e confundir como se o encontro tivesse sido desfeito! Lamentável! Seguimos adiante!",1891,18159,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077924059348901888
jairbolsonaro,2018-12-26T13:32:46Z,Via @RenovaMidia https://t.co/SdBvcyEErK,1999,16367,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1077920155466899457
jairbolsonaro,2018-12-26T09:05:37Z,"Em 2019 iniciaremos rígido controle de concessões. Há claro desperdício rotineiro de recursos, que podem ser aplicados em áreas essenciais. Este mês, NUM SÓ DIA, o Gerente de Responsabilidade Sociocultural de FURNAS autorizou via LEI ROUANET R$ 7,3 MILHÕES para 21 entidades.",6929,45948,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077852926960390144
jairbolsonaro,2018-12-25T22:41:10Z,Será que ainda posso sentar no chão ou vão problematizar mais este “absurdo e exagerado” ato também? Kkkkkk https://t.co/YXsptdfREz,5479,45523,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077695778112585734
jairbolsonaro,2018-12-25T22:28:52Z,"RT @foIha_sp: Lula tenta fugir disfarçado de papai noel mas é detido
https://t.co/lcN9ITJaAC https://t.co/93uEsOcDSC",4347,0,,foIha_sp,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077692682858909696
jairbolsonaro,2018-12-25T19:40:53Z,"É bom passar, mesmo que por pouco tempo, na Marambaia-RJ. Local onde mais uma vez pude vivenciar a relação social de extrema importância entre os moradores, civis e militares da região! Seguem algumas cenas do dia de hoje: https://t.co/pochPzNdXZ",4749,38813,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077650407386726400
jairbolsonaro,2018-12-25T10:39:46Z,"Saúde, desenvolvimento social, economia, tecnologia e ciência: https://t.co/IDCE8Gcnyn",5672,34998,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077514232294526976
jairbolsonaro,2018-12-24T14:59:24Z,https://t.co/NguNDAPnzO,4448,36447,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1077217183116247040
jairbolsonaro,2018-12-24T14:18:11Z,"Depois de antigo militante do PSOL tentar assassinar Bolsonaro, “professor de história”, de mais um partido aliado ao PT, propaga violência contra família e casa do presidente eleito: https://t.co/xqfWWIR5J9",3633,20410,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077206808152940544
jairbolsonaro,2018-12-24T12:43:02Z,"Inúmeras regulamentações em todos os setores que só servem para arrecadação e entraves de desenvolvimento, sem nenhum retorno prático ao cidadão, irão ser revogadas rapidamente em meu governo. Menos interferência do estado significa melhores condições de vida ao Brasileiro.",7254,49353,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077182862837850112
jairbolsonaro,2018-12-24T09:10:22Z,"Com humildade, aceitando quem tem no coração a vontade de construir um Brasil melhor, buscaremos nos próximos anos restaurar o sentimento familiar há muito desgastado em nossa sociedade, bem como a paz dentro de nossos lares. Tenhamos todos um Feliz Natal! Fiquem com Deus!",4885,39507,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077129343560761344
jairbolsonaro,2018-12-24T09:08:02Z,"É chegado mais um Natal, momento especial onde relembramos com nossas sagradas famílias o nascimento de Cristo.

É com este sentimento, inspirado na família simples que recebeu em um humilde presépio a encarnação do próprio Deus, que  contemplamos a chegada de um novo Brasil.",6868,54732,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1077128755980783616
jairbolsonaro,2018-12-23T11:39:07Z,RT @republica_ctba: PT pagou influenciadores digitais para difamar Bolsonaro https://t.co/zN3wLhSWic,4723,0,,republica_ctba,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1076804391263457280
jairbolsonaro,2018-12-23T11:06:34Z,"Em meu governo, que terá início em janeiro de 2019, um PERFIL TÉCNICO ocupará a ANVISA, algo que infelizmente é SECUNDÁRIO diante da importância da Agência. Um órgão que terá o merecido valor para o desenvolvimento da medicina e outras responsabilidades.",5425,45199,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1076796199104061440
jairbolsonaro,2018-12-23T00:10:49Z,"RT @foIha_sp: Bandido desiste de assaltar após lembrar que existe o estatuto do desarmamento
https://t.co/lcN9ITJaAC https://t.co/gPk96Em5Jt",3019,0,,foIha_sp,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1076631173395345408
jairbolsonaro,2018-12-22T22:11:37Z,Obrigado pela consideração Carlos Alberto Nóbrega! Um forte abraço! https://t.co/LyPO6wluNz,3407,33018,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1076601175531757573
jairbolsonaro,2018-12-22T22:02:20Z,Bom final de sábado a todos! 👍🏻,3593,49255,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1076598839820386306
jairbolsonaro,2018-12-22T21:55:43Z,"Tem gente chorando porque vem mentir e ofender e ninguém é obrigado a conviver com isso. É uma satisfação ler comentários e críticas que agregam. A ofensa e a mentira podem continuar em todos estes perfis pessoais, portanto a resposta sempre será dada. Simples! 😂",3469,29402,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1076597176434860032
